kod_stacji,nazwa_stacji,lon,lat,rok_zalozenia_stacji,wysokosc_npm,temperatura_gruntu,temperatura_gruntu_data,temperatura_powietrza,temperatura_powietrza_data,wiatr_kierunek,wiatr_kierunek_data,wiatr_srednia_predkosc,wiatr_srednia_predkosc_data,wiatr_predkosc_maksymalna,wiatr_predkosc_maksymalna_data,wilgotnosc_wzgledna,wilgotnosc_wzgledna_data,wiatr_poryw_10min,wiatr_poryw_10min_data,opad_10min,opad_10min_data
353140200,ŚWINOUJŚCIE,14.242222,53.923333,1946,4,15.5,2026-09-03 23:30:00,16.8,2026-09-03 22:10:00,229,2026-09-03 23:30:00,2.9,2026-09-03 23:30:00,5.1,2026-09-03 23:30:00,92.9,2026-09-03 23:30:00,11,2026-09-03 18:00:00,0,2026-09-03 23:20:00
