kod_stacji,nazwa_stacji,lon,lat,stan,stan_data,przelyw,przeplyw_data
153220130,STRĘKOWA GÓRA,22.538611,53.219722,130,2025-05-26 05:50:00,10.1,2025-05-26 05:50:00
