id_stacji,stacja,rzeka,wojewodztwo,lon,lat,stan_wody,stan_wody_data_pomiaru,temperatura_wody,temperatura_wody_data_pomiaru,przelyw,przeplyw_data,zjawisko_lodowe,zjawisko_lodowe_data_pomiaru,zjawisko_zarastania,zjawisko_zarastania_data_pomiaru
153220100,Burzyn,Biebrza,podlaskie,22.4592,53.2742,173,2025-08-29 06:00:00,16.3,2025-08-28 06:00:00,11.8,2025-08-29 06:10:00,0,2025-03-27 10:10:00,220,2025-08-26 09:20:00
