id_stacji,stacja,rzeka,wojewodztwo,lon,lat,stan_wody,stan_wody_data_pomiaru,temperatura_wody,temperatura_wody_data_pomiaru,przeplyw,przeplyw_data,zjawisko_lodowe,zjawisko_lodowe_data_pomiaru,zjawisko_zarastania,zjawisko_zarastania_data_pomiaru
153220100,Burzyn,Biebrza,podlaskie,22.4592,53.2742,184,2026-07-14 15:00:00,19.9,2026-07-14 06:00:00,9.75,2026-07-14 14:50:00,4,2026-03-02 06:00:00,321,2026-07-09 07:10:00
