kod_stacji,nazwa_stacji,lon,lat,temperatura_gruntu,temperatura_gruntu_data,temperatura_powietrza,temperatura_powietrza_data,wiatr_kierunek,wiatr_kierunek_data,wiatr_srednia_predkosc,wiatr_srednia_predkosc_data,wiatr_predkosc_maksymalna,wiatr_predkosc_maksymalna_data,wilgotnosc_wzgledna,wilgotnosc_wzgledna_data,wiatr_poryw_10min,wiatr_poryw_10min_data,opad_10min,opad_10min_data
353140200,ŚWINOUJŚCIE,14.242222,53.923333,8.8,2026-04-09 07:00:00,4.7,2026-04-09 06:10:00,40,2026-04-09 07:00:00,6.2,2026-04-09 07:00:00,7.2,2026-04-09 07:00:00,66,2026-04-09 07:00:00,11,2026-04-07 06:00:00,0,2026-04-09 07:00:00
