id_stacji,stacja,rzeka,województwo,stan_wody,stan_wody_data_pomiaru,temperatura_wody,temperatura_wody_data_pomiaru,zjawisko_lodowe,zjawisko_lodowe_data_pomiaru,zjawisko_zarastania,zjawisko_zarastania_data_pomiaru
154180090,Puck,Zatoka Pucka,pomorskie,503,2025-05-20 06:10:00,-27.16,2018-07-27 06:10:00,0,2018-09-11 10:00:00,0,2020-03-24 10:11:00
