kod_stacji,nazwa_stacji,lon,lat,temperatura_gruntu,temperatura_gruntu_data,temperatura_powietrza,temperatura_powietrza_data,wiatr_kierunek,wiatr_kierunek_data,wiatr_srednia_predkosc,wiatr_srednia_predkosc_data,wiatr_predkosc_maksymalna,wiatr_predkosc_maksymalna_data,wilgotnosc_wzgledna,wilgotnosc_wzgledna_data,wiatr_poryw_10min,wiatr_poryw_10min_data,opad_10min,opad_10min_data
353140200,ŚWINOUJŚCIE,14.242222,53.923333,1.1,2026-01-02 09:20:00,-2.4,2026-01-03 13:10:00,235,2026-01-02 09:20:00,3.6,2026-01-02 09:20:00,7.1,2026-01-02 09:20:00,93.9,2026-01-02 09:20:00,14,2026-01-02 09:00:00,0,2026-01-03 13:50:00
