kod_stacji,nazwa_stacji,lon,lat,stan,stan_data,przelyw,przeplyw_data
153220130,STRĘKOWA GÓRA,22.538611,53.219722,119,2025-06-13 05:50:00,8.12,2025-06-13 05:50:00
