kod_stacji,nazwa_stacji,lon,lat,rok_zalozenia_stacji,wysokosc_npm,temperatura_gruntu,temperatura_gruntu_data,temperatura_powietrza,temperatura_powietrza_data,wiatr_kierunek,wiatr_kierunek_data,wiatr_srednia_predkosc,wiatr_srednia_predkosc_data,wiatr_predkosc_maksymalna,wiatr_predkosc_maksymalna_data,wilgotnosc_wzgledna,wilgotnosc_wzgledna_data,wiatr_poryw_10min,wiatr_poryw_10min_data,opad_10min,opad_10min_data
353140200,ŚWINOUJŚCIE,14.242222,53.923333,1946,4,29.4,2026-07-25 07:50:00,18.9,2026-07-25 07:10:00,202,2026-07-25 07:50:00,3.9,2026-07-25 07:50:00,7.1,2026-07-25 07:50:00,58,2026-07-25 07:50:00,13,2026-07-23 06:00:00,0,2026-07-25 07:40:00
